EnergyDepositedInSi, SourceZ, SiAngleOffAxis, AbsorberThickness
51.9139,0,0,0
52.2859,0,0,0
54.7123,0,0,0
51.4304,0,0,0
53.2951,0,0,0
54.7453,0,0,0
16.4887,0,0,0
52.735,0,0,0
29.491,0,0,0
12.9981,0,0,0
52.9489,0,0,0
55.512,0,0,0
31.6016,0,0,0
55.3857,0,0,0
50.9334,0,0,0
54.7029,0,0,0
19.0166,0,0,0
54.5372,0,0,0
54.8546,0,0,0
53.477,0,0,0
51.1485,0,0,0
19.347,0,0,0
22.0092,0,0,0
8.06141,0,0,0
51.6513,0,0,0
42.8374,0,0,0
55.0951,0,0,0
57.0163,0,0,0
53.5471,0,0,0
56.8318,0,0,0
54.9374,0,0,0
54.4786,0,0,0
53.5593,0,0,0
23.5801,0,0,0
54.4948,0,0,0
54.5214,0,0,0
14.3304,0,0,0
50.4426,0,0,0
10.3383,0,0,0
52.713,0,0,0
30.9242,0,0,0
54.3247,0,0,0
54.1443,0,0,0
53.6037,0,0,0
54.5436,0,0,0
50.1178,0,0,0
55.7427,0,0,0
48.017,0,0,0
56.2838,0,0,0
54.0487,0,0,0
54.1452,0,0,0
54.326,0,0,0
16.4817,0,0,0
53.1364,0,0,0
51.7912,0,0,0
54.0413,0,0,0
55.7947,0,0,0
52.8302,0,0,0
14.8102,0,0,0
42.8335,0,0,0
52.631,0,0,0
51.0254,0,0,0
3.96529,0,0,0
37.7923,0,0,0
29.1004,0,0,0
53.1386,0,0,0
8.65624,0,0,0
47.8853,0,0,0
56.3753,0,0,0
55.2701,0,0,0
23.4451,0,0,0
50.0697,0,0,0
8.12551,0,0,0
7.00761,0,0,0
8.93577,0,0,0
56.0817,0,0,0
49.8778,0,0,0
53.2877,0,0,0
56.3432,0,0,0
55.1971,0,0,0
53.9552,0,0,0
51.6251,0,0,0
55.859,0,0,0
55.3327,0,0,0
55.8516,0,0,0
54.2365,0,0,0
49.6918,0,0,0
14.3268,0,0,0
55.9395,0,0,0
12.5387,0,0,0
55.0082,0,0,0
52.9641,0,0,0
46.7047,0,0,0
15.7115,0,0,0
51.8616,0,0,0
54.0543,0,0,0
52.0598,0,0,0
56.7818,0,0,0
52.9283,0,0,0
54.048,0,0,0
50.1938,0,0,0
56.5021,0,0,0
53.3691,0,0,0
54.5131,0,0,0
54.3981,0,0,0
56.0262,0,0,0
43.2427,0,0,0
54.0906,0,0,0
55.3389,0,0,0
55.264,0,0,0
52.852,0,0,0
55.637,0,0,0
53.5494,0,0,0
54.9431,0,0,0
55.5783,0,0,0
55.2118,0,0,0
57.7492,0,0,0
55.5021,0,0,0
55.9612,0,0,0
53.9514,0,0,0
54.8863,0,0,0
56.0734,0,0,0
54.1528,0,0,0
49.0392,0,0,0
18.9605,0,0,0
54.9409,0,0,0
53.5827,0,0,0
56.2726,0,0,0
52.3185,0,0,0
55.6207,0,0,0
20.6408,0,0,0
57.0771,0,0,0
54.7963,0,0,0
43.2444,0,0,0
54.3496,0,0,0
53.8992,0,0,0
55.6824,0,0,0
55.0804,0,0,0
22.6305,0,0,0
37.8255,0,0,0
55.1403,0,0,0
53.623,0,0,0
46.7145,0,0,0
17.5297,0,0,0
6.98515,0,0,0
53.7486,0,0,0
18.1944,0,0,0
22.8638,0,0,0
54.9903,0,0,0
55.8961,0,0,0
50.5872,0,0,0
52.6649,0,0,0
29.2856,0,0,0
53.27,0,0,0
54.905,0,0,0
52.823,0,0,0
55.5698,0,0,0
53.3103,0,0,0
54.0607,0,0,0
16.8463,0,0,0
50.4019,0,0,0
18.894,0,0,0
52.9089,0,0,0
18.3644,0,0,0
50.1653,0,0,0
51.35,0,0,0
54.0289,0,0,0
37.1054,0,0,0
54.5959,0,0,0
54.3773,0,0,0
56.4483,0,0,0
53.0274,0,0,0
9.58059,0,0,0
56.2313,0,0,0
55.1693,0,0,0
55.5221,0,0,0
51.4536,0,0,0
15.6378,0,0,0
53.9678,0,0,0
53.4634,0,0,0
54.6965,0,0,0
18.19,0,0,0
55.8151,0,0,0
56.1416,0,0,0
5.05561,0,0,0
51.6308,0,0,0
5.2855,0,0,0
0.460751,0,0,0
52.0716,0,0,0
14.2024,0,0,0
54.5649,0,0,0
17.2781,0,0,0
14.1993,0,0,0
8.69709,0,0,0
54.2533,0,0,0
55.2352,0,0,0
53.8465,0,0,0
56.3036,0,0,0
26.3139,0,0,0
56.1907,0,0,0
56.2048,0,0,0
27.4622,0,0,0
55.3321,0,0,0
40.161,0,0,0
8.41431,0,0,0
52.1896,0,0,0
53.3721,0,0,0
1.07808,0,0,0
56.0608,0,0,0
53.0538,0,0,0
54.0002,0,0,0
39.4204,0,0,0
8.7704,0,0,0
52.2859,0,0,0
52.6011,0,0,0
53.4871,0,0,0
49.8843,0,0,0
50.7365,0,0,0
53.5309,0,0,0
55.2857,0,0,0
55.4902,0,0,0
54.2348,0,0,0
56.8728,0,0,0
50.7371,0,0,0
54.6969,0,0,0
53.3703,0,0,0
54.8701,0,0,0
54.522,0,0,0
51.8237,0,0,0
55.2554,0,0,0
22.7602,0,0,0
9.80939,0,0,0
55.8665,0,0,0
53.8035,0,0,0
54.7688,0,0,0
32.4351,0,0,0
55.6744,0,0,0
53.0104,0,0,0
50.6296,0,0,0
51.4478,0,0,0
56.2708,0,0,0
12.6601,0,0,0
54.4397,0,0,0
55.4517,0,0,0
55.8799,0,0,0
55.0637,0,0,0
55.0267,0,0,0
29.6092,0,0,0
12.3712,0,0,0
53.5413,0,0,0
53.6316,0,0,0
53.3172,0,0,0
52.827,0,0,0
45.1958,0,0,0
7.15598,0,0,0
53.5433,0,0,0
16.4708,0,0,0
55.9065,0,0,0
54.5815,0,0,0
52.7511,0,0,0
55.4155,0,0,0
54.583,0,0,0
11.7962,0,0,0
0.67325,0,0,0
54.7883,0,0,0
53.0609,0,0,0
17.4637,0,0,0
52.5979,0,0,0
55.0656,0,0,0
56.2521,0,0,0
54.9484,0,0,0
54.0195,0,0,0
52.7425,0,0,0
55.7483,0,0,0
18.5058,0,0,0
55.1013,0,0,0
10.9343,0,0,0
53.5025,0,0,0
50.5387,0,0,0
54.4796,0,0,0
53.8561,0,0,0
53.2957,0,0,0
16.1141,0,0,0
52.2422,0,0,0
47.7383,0,0,0
53.8692,0,0,0
54.7609,0,0,0
17.1882,0,0,0
55.2171,0,0,0
5.3832,0,0,0
