EnergyDepositedInSi, SourceZ, SiAngleOffAxis, AbsorberThickness
60,0,0,0
7.47106,0,0,0
0.652499,0,0,0
60,0,0,0
60,0,0,0
10.4008,0,0,0
11.0814,0,0,0
7.43559,0,0,0
60,0,0,0
60,0,0,0
10.1442,0,0,0
10.685,0,0,0
11.0534,0,0,0
60,0,0,0
0.883814,0,0,0
1.74329,0,0,0
9.43077,0,0,0
8.11063,0,0,0
60,0,0,0
60,0,0,0
2.78561,0,0,0
60,0,0,0
9.2296,0,0,0
60,0,0,0
4.76059,0,0,0
2.44098,0,0,0
60,0,0,0
20.7683,0,0,0
7.80163,0,0,0
5.86785,0,0,0
8.85066,0,0,0
9.9603,0,0,0
60,0,0,0
60,0,0,0
11.1124,0,0,0
60,0,0,0
1.73678,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
6.3791,0,0,0
1.1939,0,0,0
8.33612,0,0,0
0.556806,0,0,0
5.74109,0,0,0
60,0,0,0
4.0727,0,0,0
60,0,0,0
4.01239,0,0,0
10.7481,0,0,0
11.2106,0,0,0
60,0,0,0
4.19048,0,0,0
8.50287,0,0,0
60,0,0,0
3.64938,0,0,0
9.55119,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
10.874,0,0,0
7.70523,0,0,0
9.41438,0,0,0
60,0,0,0
8.4011,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
11.3221,0,0,0
60,0,0,0
8.68067,0,0,0
0.566931,0,0,0
60,0,0,0
9.01123,0,0,0
60,0,0,0
9.09085,0,0,0
4.61956,0,0,0
60,0,0,0
2.8815,0,0,0
60,0,0,0
60,0,0,0
8.28309,0,0,0
1.07787,0,0,0
11.3055,0,0,0
1.53544,0,0,0
60,0,0,0
60,0,0,0
9.47579,0,0,0
9.79644,0,0,0
10.8958,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
1.56246,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
10.2196,0,0,0
7.67344,0,0,0
60,0,0,0
6.87809,0,0,0
60,0,0,0
60,0,0,0
2.57925,0,0,0
2.43392,0,0,0
11.0792,0,0,0
0.568367,0,0,0
4.23751,0,0,0
4.43956,0,0,0
10.9568,0,0,0
0.25467,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
8.85512,0,0,0
60,0,0,0
60,0,0,0
6.64864,0,0,0
2.95705,0,0,0
60,0,0,0
60,0,0,0
0.101591,0,0,0
60,0,0,0
60,0,0,0
10.139,0,0,0
10.8875,0,0,0
8.51403,0,0,0
3.21418,0,0,0
11.0888,0,0,0
60,0,0,0
4.42268,0,0,0
10.1837,0,0,0
60,0,0,0
4.61042,0,0,0
7.46203,0,0,0
60,0,0,0
60,0,0,0
5.46192,0,0,0
60,0,0,0
3.62594,0,0,0
60,0,0,0
60,0,0,0
10.5692,0,0,0
2.48994,0,0,0
10.1805,0,0,0
60,0,0,0
8.11044,0,0,0
11.2792,0,0,0
5.1157,0,0,0
60,0,0,0
15.2484,0,0,0
3.22328,0,0,0
60,0,0,0
60,0,0,0
8.88103,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
9.93881,0,0,0
60,0,0,0
60,0,0,0
11.2269,0,0,0
4.26282,0,0,0
60,0,0,0
0.576031,0,0,0
2.86176,0,0,0
60,0,0,0
9.93107,0,0,0
60,0,0,0
60,0,0,0
5.17164,0,0,0
60,0,0,0
10.1061,0,0,0
2.11046,0,0,0
60,0,0,0
3.18149,0,0,0
46.3802,0,0,0
10.7596,0,0,0
60,0,0,0
60,0,0,0
11.2493,0,0,0
2.04655,0,0,0
60,0,0,0
0.395089,0,0,0
8.02209,0,0,0
5.78583,0,0,0
60,0,0,0
4.64633,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
10.1179,0,0,0
7.59207,0,0,0
60,0,0,0
5.12517,0,0,0
60,0,0,0
11.0552,0,0,0
60,0,0,0
0.599947,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
9.02583,0,0,0
7.4833,0,0,0
60,0,0,0
0.30128,0,0,0
3.96312,0,0,0
60,0,0,0
1.85578,0,0,0
60,0,0,0
9.23053,0,0,0
7.07722,0,0,0
60,0,0,0
8.01416,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
8.91111,0,0,0
3.60378,0,0,0
60,0,0,0
10.985,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
48.5672,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
9.99222,0,0,0
6.3641,0,0,0
60,0,0,0
60,0,0,0
0.858467,0,0,0
7.91643,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
9.60859,0,0,0
60,0,0,0
60,0,0,0
3.30989,0,0,0
60,0,0,0
60,0,0,0
7.42108,0,0,0
2.18214,0,0,0
1.81139,0,0,0
9.29648,0,0,0
4.76422,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
9.22892,0,0,0
6.6499,0,0,0
8.81857,0,0,0
60,0,0,0
10.2981,0,0,0
2.8756,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
1.46207,0,0,0
60,0,0,0
10.2898,0,0,0
11.0475,0,0,0
60,0,0,0
60,0,0,0
0.977605,0,0,0
60,0,0,0
8.16528,0,0,0
3.18295,0,0,0
1.09778,0,0,0
4.06612,0,0,0
4.62476,0,0,0
0.537102,0,0,0
0.747011,0,0,0
1.52416,0,0,0
60,0,0,0
60,0,0,0
10.9243,0,0,0
0.548015,0,0,0
2.9016,0,0,0
8.82896,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
0.251347,0,0,0
0.659934,0,0,0
60,0,0,0
60,0,0,0
2.09002,0,0,0
4.02203,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
9.08952,0,0,0
10.5898,0,0,0
60,0,0,0
7.5962,0,0,0
8.81592,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
5.56532,0,0,0
60,0,0,0
60,0,0,0
10.8248,0,0,0
60,0,0,0
60,0,0,0
2.02166,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
9.30531,0,0,0
8.13009,0,0,0
60,0,0,0
0.644692,0,0,0
2.73829,0,0,0
9.61361,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
10.3332,0,0,0
2.80017,0,0,0
60,0,0,0
8.55254,0,0,0
60,0,0,0
60,0,0,0
0.842662,0,0,0
60,0,0,0
60,0,0,0
0.821326,0,0,0
9.51607,0,0,0
3.54816,0,0,0
60,0,0,0
60,0,0,0
9.38795,0,0,0
10.8298,0,0,0
60,0,0,0
1.07911,0,0,0
60,0,0,0
10.6611,0,0,0
60,0,0,0
60,0,0,0
7.64967,0,0,0
8.06023,0,0,0
60,0,0,0
1.53,0,0,0
3.76828,0,0,0
60,0,0,0
60,0,0,0
4.26425,0,0,0
60,0,0,0
7.80559,0,0,0
9.98655,0,0,0
60,0,0,0
0.773052,0,0,0
60,0,0,0
60,0,0,0
9.55029,0,0,0
3.79683,0,0,0
6.20909,0,0,0
60,0,0,0
60,0,0,0
10.9708,0,0,0
1.40284,0,0,0
1.98481,0,0,0
0.871867,0,0,0
2.9097,0,0,0
60,0,0,0
2.14442,0,0,0
2.5068,0,0,0
8.50405,0,0,0
2.74095,0,0,0
11.0844,0,0,0
60,0,0,0
9.15167,0,0,0
60,0,0,0
60,0,0,0
4.82188,0,0,0
60,0,0,0
6.3471,0,0,0
60,0,0,0
7.32216,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
9.02013,0,0,0
10.4709,0,0,0
60,0,0,0
60,0,0,0
9.52405,0,0,0
0.685006,0,0,0
8.31807,0,0,0
60,0,0,0
3.39431,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
9.67374,0,0,0
60,0,0,0
0.170215,0,0,0
9.4813,0,0,0
2.52773,0,0,0
5.96396,0,0,0
1.84275,0,0,0
60,0,0,0
26.6576,0,0,0
8.24743,0,0,0
5.43396,0,0,0
60,0,0,0
3.1616,0,0,0
60,0,0,0
1.31969,0,0,0
10.0146,0,0,0
8.42918,0,0,0
60,0,0,0
3.26745,0,0,0
60,0,0,0
9.43783,0,0,0
0.800775,0,0,0
60,0,0,0
10.7871,0,0,0
60,0,0,0
3.5399,0,0,0
60,0,0,0
60,0,0,0
2.60085,0,0,0
2.22676,0,0,0
2.1853,0,0,0
5.2088,0,0,0
60,0,0,0
60,0,0,0
8.6089,0,0,0
60,0,0,0
2.44219,0,0,0
9.9522,0,0,0
10.2115,0,0,0
2.66571,0,0,0
4.5341,0,0,0
60,0,0,0
7.51582,0,0,0
60,0,0,0
10.1538,0,0,0
5.93771,0,0,0
7.16078,0,0,0
9.09223,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
16.9556,0,0,0
4.19777,0,0,0
60,0,0,0
5.3435,0,0,0
1.35039,0,0,0
10.6553,0,0,0
8.04703,0,0,0
60,0,0,0
60,0,0,0
1.95071,0,0,0
1.79249,0,0,0
60,0,0,0
1.98302,0,0,0
60,0,0,0
60,0,0,0
11.0239,0,0,0
13.6162,0,0,0
10.57,0,0,0
60,0,0,0
0.426537,0,0,0
60,0,0,0
60,0,0,0
5.65786,0,0,0
60,0,0,0
10.8486,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
0.61519,0,0,0
60,0,0,0
2.42051,0,0,0
60,0,0,0
60,0,0,0
8.28557,0,0,0
60,0,0,0
6.02671,0,0,0
60,0,0,0
0.24806,0,0,0
8.85392,0,0,0
11.164,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
10.6025,0,0,0
60,0,0,0
2.55397,0,0,0
60,0,0,0
1.47484,0,0,0
2.42409,0,0,0
1.12213,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
0.702933,0,0,0
2.37985,0,0,0
9.73444,0,0,0
9.56846,0,0,0
60,0,0,0
3.24184,0,0,0
10.4238,0,0,0
11.4103,0,0,0
3.25373,0,0,0
16.3974,0,0,0
60,0,0,0
60,0,0,0
5.58343,0,0,0
60,0,0,0
8.50282,0,0,0
60,0,0,0
3.0908,0,0,0
60,0,0,0
9.89788,0,0,0
7.32469,0,0,0
60,0,0,0
8.19972,0,0,0
60,0,0,0
4.68375,0,0,0
0.90883,0,0,0
60,0,0,0
60,0,0,0
5.90491,0,0,0
3.66826,0,0,0
8.43667,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
4.20053,0,0,0
60,0,0,0
4.22197,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
7.34828,0,0,0
60,0,0,0
4.47728,0,0,0
7.87079,0,0,0
8.08641,0,0,0
4.96552,0,0,0
8.96235,0,0,0
60,0,0,0
60,0,0,0
11.4007,0,0,0
60,0,0,0
60,0,0,0
0.934332,0,0,0
10.1903,0,0,0
4.14315,0,0,0
8.75834,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
7.78822,0,0,0
60,0,0,0
5.82546,0,0,0
9.44431,0,0,0
60,0,0,0
10.4629,0,0,0
3.61972,0,0,0
60,0,0,0
60,0,0,0
1.00721,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
3.52474,0,0,0
60,0,0,0
6.99644,0,0,0
1.09854,0,0,0
6.74555,0,0,0
60,0,0,0
4.45584,0,0,0
9.44611,0,0,0
8.37067,0,0,0
60,0,0,0
6.83126,0,0,0
60,0,0,0
1.3921,0,0,0
6.82554,0,0,0
60,0,0,0
1.98374,0,0,0
60,0,0,0
60,0,0,0
9.73861,0,0,0
60,0,0,0
60,0,0,0
3.02639,0,0,0
60,0,0,0
9.70314,0,0,0
1.78789,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
0.986321,0,0,0
10.3829,0,0,0
60,0,0,0
60,0,0,0
8.37243,0,0,0
8.08428,0,0,0
4.77554,0,0,0
10.424,0,0,0
0.820406,0,0,0
60,0,0,0
2.74322,0,0,0
60,0,0,0
60,0,0,0
11.1341,0,0,0
60,0,0,0
7.20897,0,0,0
4.36157,0,0,0
60,0,0,0
60,0,0,0
3.61015,0,0,0
10.3813,0,0,0
6.02048,0,0,0
60,0,0,0
9.44874,0,0,0
60,0,0,0
2.0655,0,0,0
1.29054,0,0,0
2.18358,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
4.7151,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
7.28199,0,0,0
60,0,0,0
60,0,0,0
11.0554,0,0,0
3.04268,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
8.30636,0,0,0
5.09184,0,0,0
0.170952,0,0,0
5.36762,0,0,0
60,0,0,0
2.42959,0,0,0
60,0,0,0
6.67059,0,0,0
60,0,0,0
3.00818,0,0,0
11.1547,0,0,0
60,0,0,0
11.3974,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
9.37671,0,0,0
4.99224,0,0,0
5.89891,0,0,0
60,0,0,0
2.89184,0,0,0
8.45476,0,0,0
4.52243,0,0,0
60,0,0,0
6.23972,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
9.05916,0,0,0
6.00661,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
3.7023,0,0,0
9.75096,0,0,0
60,0,0,0
4.27495,0,0,0
0.544189,0,0,0
60,0,0,0
10.2922,0,0,0
60,0,0,0
4.50793,0,0,0
60,0,0,0
60,0,0,0
4.40002,0,0,0
60,0,0,0
60,0,0,0
8.6332,0,0,0
7.66551,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
0.545006,0,0,0
60,0,0,0
1.01107,0,0,0
60,0,0,0
10.5696,0,0,0
0.711014,0,0,0
4.50397,0,0,0
8.80277,0,0,0
60,0,0,0
9.21338,0,0,0
4.01493,0,0,0
2.80669,0,0,0
2.40216,0,0,0
60,0,0,0
4.48781,0,0,0
60,0,0,0
6.10023,0,0,0
60,0,0,0
1.6457,0,0,0
1.34882,0,0,0
60,0,0,0
0.24703,0,0,0
8.50455,0,0,0
9.50034,0,0,0
16.8271,0,0,0
2.14067,0,0,0
60,0,0,0
60,0,0,0
10.335,0,0,0
60,0,0,0
60,0,0,0
3.28412,0,0,0
7.31262,0,0,0
10.8239,0,0,0
3.93052,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
0.912426,0,0,0
60,0,0,0
5.88732,0,0,0
60,0,0,0
5.74405,0,0,0
60,0,0,0
0.364528,0,0,0
3.60182,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
3.0815,0,0,0
4.45548,0,0,0
10.8569,0,0,0
4.96703,0,0,0
9.09513,0,0,0
10.3116,0,0,0
1.4077,0,0,0
11.2435,0,0,0
7.20319,0,0,0
60,0,0,0
60,0,0,0
10.8341,0,0,0
9.99715,0,0,0
4.11386,0,0,0
5.01923,0,0,0
1.58771,0,0,0
1.77325,0,0,0
60,0,0,0
5.02248,0,0,0
60,0,0,0
60,0,0,0
9.88175,0,0,0
8.43692,0,0,0
60,0,0,0
9.92794,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
0.5294,0,0,0
8.14226,0,0,0
11.0722,0,0,0
7.38583,0,0,0
60,0,0,0
2.67793,0,0,0
4.12996,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
7.62348,0,0,0
60,0,0,0
4.56911,0,0,0
5.46862,0,0,0
8.42585,0,0,0
8.81963,0,0,0
3.06947,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
2.43012,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
7.68527,0,0,0
10.1894,0,0,0
3.01506,0,0,0
60,0,0,0
60,0,0,0
2.40002,0,0,0
7.52456,0,0,0
9.77713,0,0,0
3.75411,0,0,0
5.34954,0,0,0
1.95415,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
3.84165,0,0,0
60,0,0,0
7.68619,0,0,0
3.67396,0,0,0
1.98311,0,0,0
9.32479,0,0,0
4.91838,0,0,0
10.644,0,0,0
0.123074,0,0,0
60,0,0,0
9.78211,0,0,0
2.15869,0,0,0
0.193244,0,0,0
10.6303,0,0,0
1.45096,0,0,0
10.0804,0,0,0
1.31042,0,0,0
60,0,0,0
60,0,0,0
2.76011,0,0,0
7.37167,0,0,0
4.65655,0,0,0
2.40347,0,0,0
60,0,0,0
10.8249,0,0,0
11.2135,0,0,0
60,0,0,0
6.21619,0,0,0
60,0,0,0
0.440632,0,0,0
60,0,0,0
60,0,0,0
9.34402,0,0,0
4.91675,0,0,0
4.52914,0,0,0
3.21644,0,0,0
60,0,0,0
1.74071,0,0,0
60,0,0,0
8.38327,0,0,0
2.52962,0,0,0
5.17963,0,0,0
60,0,0,0
9.83156,0,0,0
0.775011,0,0,0
7.23225,0,0,0
0.394176,0,0,0
9.4388,0,0,0
0.221912,0,0,0
60,0,0,0
60,0,0,0
4.81988,0,0,0
60,0,0,0
8.18993,0,0,0
9.29944,0,0,0
60,0,0,0
60,0,0,0
4.61824,0,0,0
0.447924,0,0,0
8.89615,0,0,0
0.470015,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
11.0309,0,0,0
60,0,0,0
60,0,0,0
1.23262,0,0,0
60,0,0,0
1.2483,0,0,0
60,0,0,0
2.21696,0,0,0
60,0,0,0
10.7718,0,0,0
0.939878,0,0,0
60,0,0,0
11.0191,0,0,0
60,0,0,0
60,0,0,0
7.33085,0,0,0
60,0,0,0
60,0,0,0
9.56826,0,0,0
7.68778,0,0,0
60,0,0,0
4.23129,0,0,0
2.86001,0,0,0
8.81929,0,0,0
9.56698,0,0,0
60,0,0,0
60,0,0,0
8.11066,0,0,0
60,0,0,0
9.40276,0,0,0
60,0,0,0
8.53727,0,0,0
60,0,0,0
0.391816,0,0,0
60,0,0,0
1.0434,0,0,0
60,0,0,0
9.18396,0,0,0
1.42988,0,0,0
8.66147,0,0,0
10.5593,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
10.546,0,0,0
60,0,0,0
7.41382,0,0,0
0.993069,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
1.06591,0,0,0
0.615615,0,0,0
60,0,0,0
9.2082,0,0,0
0.553785,0,0,0
10.6008,0,0,0
60,0,0,0
8.1455,0,0,0
60,0,0,0
0.67256,0,0,0
8.48309,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
2.2582,0,0,0
60,0,0,0
0.857811,0,0,0
60,0,0,0
60,0,0,0
7.75589,0,0,0
0.538018,0,0,0
2.75727,0,0,0
10.4974,0,0,0
60,0,0,0
10.1198,0,0,0
0.894755,0,0,0
60,0,0,0
11.0353,0,0,0
7.18619,0,0,0
3.4391,0,0,0
2.80686,0,0,0
2.37233,0,0,0
60,0,0,0
6.15893,0,0,0
60,0,0,0
60,0,0,0
1.43856,0,0,0
5.0656,0,0,0
60,0,0,0
11.3601,0,0,0
60,0,0,0
6.98614,0,0,0
0.41277,0,0,0
3.54029,0,0,0
60,0,0,0
1.30403,0,0,0
9.57493,0,0,0
6.58411,0,0,0
60,0,0,0
9.37637,0,0,0
4.44817,0,0,0
60,0,0,0
60,0,0,0
10.5647,0,0,0
60,0,0,0
2.22604,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
9.89899,0,0,0
60,0,0,0
60,0,0,0
0.128187,0,0,0
5.09978,0,0,0
3.61245,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
2.76885,0,0,0
5.21299,0,0,0
8.03189,0,0,0
60,0,0,0
60,0,0,0
9.14537,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
5.21531,0,0,0
60,0,0,0
2.06166,0,0,0
9.86998,0,0,0
60,0,0,0
9.31658,0,0,0
60,0,0,0
60,0,0,0
10.8605,0,0,0
5.11415,0,0,0
8.00668,0,0,0
60,0,0,0
1.43436,0,0,0
60,0,0,0
6.89643,0,0,0
60,0,0,0
7.87254,0,0,0
10.9018,0,0,0
9.55236,0,0,0
1.1113,0,0,0
60,0,0,0
3.17912,0,0,0
60,0,0,0
60,0,0,0
1.59329,0,0,0
60,0,0,0
60,0,0,0
9.74334,0,0,0
1.61273,0,0,0
8.22001,0,0,0
60,0,0,0
8.26173,0,0,0
1.45584,0,0,0
60,0,0,0
3.84483,0,0,0
60,0,0,0
4.2905,0,0,0
60,0,0,0
60,0,0,0
9.601,0,0,0
8.86972,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
9.49335,0,0,0
60,0,0,0
60,0,0,0
11.1776,0,0,0
8.74293,0,0,0
10.9586,0,0,0
60,0,0,0
60,0,0,0
10.2377,0,0,0
60,0,0,0
60,0,0,0
14.8173,0,0,0
10.5345,0,0,0
60,0,0,0
1.39153,0,0,0
3.80537,0,0,0
60,0,0,0
60,0,0,0
0.433307,0,0,0
60,0,0,0
1.17314,0,0,0
2.2612,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
6.45116,0,0,0
60,0,0,0
60,0,0,0
9.92059,0,0,0
60,0,0,0
10.9287,0,0,0
0.991903,0,0,0
60,0,0,0
60,0,0,0
5.91603,0,0,0
6.56063,0,0,0
60,0,0,0
8.41399,0,0,0
60,0,0,0
2.53764,0,0,0
1.50219,0,0,0
10.6725,0,0,0
9.40736,0,0,0
60,0,0,0
60,0,0,0
1.6537,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
5.85224,0,0,0
60,0,0,0
8.02092,0,0,0
0.509806,0,0,0
3.00703,0,0,0
60,0,0,0
10.441,0,0,0
1.10413,0,0,0
2.41081,0,0,0
0.412394,0,0,0
10.2166,0,0,0
2.55366,0,0,0
60,0,0,0
10.2059,0,0,0
60,0,0,0
60,0,0,0
4.53779,0,0,0
27.9103,0,0,0
8.126,0,0,0
60,0,0,0
60,0,0,0
1.55602,0,0,0
60,0,0,0
2.05071,0,0,0
60,0,0,0
0.80212,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
0.868208,0,0,0
60,0,0,0
8.68956,0,0,0
10.5303,0,0,0
60,0,0,0
5.65461,0,0,0
10.4417,0,0,0
60,0,0,0
11.1335,0,0,0
5.99738,0,0,0
2.36723,0,0,0
9.19397,0,0,0
2.73795,0,0,0
7.93308,0,0,0
60,0,0,0
5.0734,0,0,0
60,0,0,0
1.70266,0,0,0
60,0,0,0
60,0,0,0
2.75929,0,0,0
60,0,0,0
60,0,0,0
10.7462,0,0,0
8.08278,0,0,0
60,0,0,0
9.43635,0,0,0
60,0,0,0
5.05762,0,0,0
0.194661,0,0,0
2.85901,0,0,0
2.39735,0,0,0
3.67436,0,0,0
1.24453,0,0,0
60,0,0,0
60,0,0,0
10.5649,0,0,0
7.20748,0,0,0
60,0,0,0
60,0,0,0
2.38131,0,0,0
3.86783,0,0,0
60,0,0,0
5.17228,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
1.83566,0,0,0
7.53977,0,0,0
11.0388,0,0,0
60,0,0,0
60,0,0,0
12.3884,0,0,0
60,0,0,0
7.11292,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
7.90549,0,0,0
8.32368,0,0,0
3.16268,0,0,0
60,0,0,0
8.5882,0,0,0
60,0,0,0
60,0,0,0
9.32869,0,0,0
60,0,0,0
1.74857,0,0,0
60,0,0,0
2.90183,0,0,0
10.8744,0,0,0
5.70148,0,0,0
9.73613,0,0,0
5.16518,0,0,0
8.06889,0,0,0
0.34897,0,0,0
0.669588,0,0,0
0.183628,0,0,0
60,0,0,0
1.84805,0,0,0
7.81562,0,0,0
1.20468,0,0,0
60,0,0,0
60,0,0,0
24.2134,0,0,0
5.17094,0,0,0
11.0066,0,0,0
60,0,0,0
60,0,0,0
9.74009,0,0,0
1.99375,0,0,0
1.93608,0,0,0
60,0,0,0
10.1615,0,0,0
7.99095,0,0,0
3.97723,0,0,0
60,0,0,0
2.38494,0,0,0
60,0,0,0
0.466887,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
7.40945,0,0,0
60,0,0,0
60,0,0,0
0.463117,0,0,0
60,0,0,0
17.1043,0,0,0
9.72321,0,0,0
60,0,0,0
10.8661,0,0,0
4.75178,0,0,0
5.86422,0,0,0
60,0,0,0
8.16522,0,0,0
9.59404,0,0,0
60,0,0,0
4.229,0,0,0
60,0,0,0
60,0,0,0
1.05295,0,0,0
60,0,0,0
1.07539,0,0,0
60,0,0,0
9.70145,0,0,0
6.03098,0,0,0
5.67064,0,0,0
60,0,0,0
60,0,0,0
8.06567,0,0,0
60,0,0,0
1.08954,0,0,0
8.89162,0,0,0
60,0,0,0
60,0,0,0
6.61276,0,0,0
60,0,0,0
3.99897,0,0,0
10.6223,0,0,0
10.6035,0,0,0
9.61915,0,0,0
60,0,0,0
60,0,0,0
1.09465,0,0,0
60,0,0,0
9.41301,0,0,0
6.0686,0,0,0
9.37217,0,0,0
3.2537,0,0,0
60,0,0,0
3.26079,0,0,0
6.18351,0,0,0
60,0,0,0
60,0,0,0
12.1169,0,0,0
14.972,0,0,0
9.29901,0,0,0
9.59593,0,0,0
0.440545,0,0,0
6.13099,0,0,0
60,0,0,0
8.51122,0,0,0
60,0,0,0
3.02089,0,0,0
0.402325,0,0,0
11.1242,0,0,0
10.0845,0,0,0
11.2489,0,0,0
3.06954,0,0,0
4.85545,0,0,0
4.8492,0,0,0
0.107924,0,0,0
0.653543,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
5.81075,0,0,0
8.76128,0,0,0
9.93457,0,0,0
60,0,0,0
0.393979,0,0,0
11.2683,0,0,0
0.411314,0,0,0
9.69917,0,0,0
9.77416,0,0,0
60,0,0,0
9.5144,0,0,0
60,0,0,0
5.55222,0,0,0
11.3534,0,0,0
0.475737,0,0,0
60,0,0,0
3.77228,0,0,0
60,0,0,0
5.28003,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
11.375,0,0,0
7.91252,0,0,0
2.37116,0,0,0
9.66257,0,0,0
20.7855,0,0,0
8.29791,0,0,0
60,0,0,0
1.16637,0,0,0
60,0,0,0
60,0,0,0
0.739211,0,0,0
8.46495,0,0,0
1.21406,0,0,0
0.620659,0,0,0
60,0,0,0
9.3969,0,0,0
60,0,0,0
3.00141,0,0,0
11.1064,0,0,0
0.626573,0,0,0
10.2584,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
6.88281,0,0,0
6.84427,0,0,0
0.428728,0,0,0
60,0,0,0
60,0,0,0
3.25299,0,0,0
1.50312,0,0,0
7.66349,0,0,0
60,0,0,0
0.387438,0,0,0
5.25239,0,0,0
1.85052,0,0,0
60,0,0,0
9.57088,0,0,0
5.83969,0,0,0
60,0,0,0
60,0,0,0
9.42445,0,0,0
3.10791,0,0,0
2.50913,0,0,0
60,0,0,0
0.656802,0,0,0
60,0,0,0
11.083,0,0,0
60,0,0,0
60,0,0,0
1.66399,0,0,0
11.2433,0,0,0
6.28334,0,0,0
60,0,0,0
9.90933,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
15.2284,0,0,0
5.00663,0,0,0
1.28657,0,0,0
4.63527,0,0,0
2.03991,0,0,0
8.69978,0,0,0
60,0,0,0
60,0,0,0
1.65095,0,0,0
1.6965,0,0,0
4.28702,0,0,0
60,0,0,0
6.92358,0,0,0
2.68005,0,0,0
