EnergyDepositedInSi, SourceZ, SiAngleOffAxis, AbsorberThickness
58.3999,0,0,0
119.364,0,0,0
83.5714,0,0,0
18.5678,0,0,0
90.7473,0,0,0
283.852,0,0,0
34.5707,0,0,0
38.796,0,0,0
6.89003,0,0,0
62.5659,0,0,0
14.2894,0,0,0
160.489,0,0,0
89.7556,0,0,0
17.3309,0,0,0
27.2607,0,0,0
86.077,0,0,0
32.1225,0,0,0
19.9123,0,0,0
44.6436,0,0,0
150.974,0,0,0
1.18238,0,0,0
85.5345,0,0,0
36.8861,0,0,0
4.67226,0,0,0
22.0633,0,0,0
85.6895,0,0,0
202.365,0,0,0
38.4094,0,0,0
46.6747,0,0,0
58.1808,0,0,0
263.949,0,0,0
155.425,0,0,0
9.64988,0,0,0
50.1715,0,0,0
81.721,0,0,0
47.9099,0,0,0
121.575,0,0,0
30.3644,0,0,0
95.7576,0,0,0
34.2211,0,0,0
237.277,0,0,0
88.9708,0,0,0
36.327,0,0,0
85.4297,0,0,0
30.4805,0,0,0
23.8152,0,0,0
119.777,0,0,0
63.2124,0,0,0
156.171,0,0,0
156.663,0,0,0
76.6278,0,0,0
75.0014,0,0,0
43.3047,0,0,0
41.4094,0,0,0
76.6665,0,0,0
232.068,0,0,0
122.089,0,0,0
39.9481,0,0,0
37.6184,0,0,0
69.2038,0,0,0
148.849,0,0,0
15.4091,0,0,0
76.5301,0,0,0
1.32321,0,0,0
245.397,0,0,0
86.2815,0,0,0
552.627,0,0,0
84.3644,0,0,0
14.6109,0,0,0
0.175709,0,0,0
389.915,0,0,0
77.3144,0,0,0
5.91976,0,0,0
194.397,0,0,0
29.78,0,0,0
108.754,0,0,0
4.16232,0,0,0
86.99,0,0,0
145.098,0,0,0
35.6265,0,0,0
451.41,0,0,0
131.449,0,0,0
14.0939,0,0,0
182.121,0,0,0
37.7138,0,0,0
75.6015,0,0,0
70.8655,0,0,0
83.9556,0,0,0
48.4737,0,0,0
111.838,0,0,0
153.022,0,0,0
35.8352,0,0,0
3.27883,0,0,0
83.9285,0,0,0
79.3442,0,0,0
98.3422,0,0,0
78.0117,0,0,0
231.252,0,0,0
26.7901,0,0,0
68.2158,0,0,0
0.834659,0,0,0
50.6421,0,0,0
63.8397,0,0,0
15.4092,0,0,0
35.2052,0,0,0
18.7219,0,0,0
22.5663,0,0,0
39.3882,0,0,0
11.9482,0,0,0
290.072,0,0,0
39.9496,0,0,0
580.259,0,0,0
3.56059,0,0,0
24.7613,0,0,0
65.9061,0,0,0
9.22439,0,0,0
9.8531,0,0,0
42.6135,0,0,0
35.2805,0,0,0
8.72804,0,0,0
54.3375,0,0,0
69.1364,0,0,0
116.575,0,0,0
27.983,0,0,0
375.852,0,0,0
179.411,0,0,0
49.0517,0,0,0
32.3165,0,0,0
82.2567,0,0,0
2.487,0,0,0
39.036,0,0,0
56.6637,0,0,0
70.5654,0,0,0
66.8653,0,0,0
63.8526,0,0,0
121.942,0,0,0
130.686,0,0,0
53.0491,0,0,0
15.2686,0,0,0
58.1406,0,0,0
0.304581,0,0,0
1.5857,0,0,0
30.1234,0,0,0
155.161,0,0,0
82.6809,0,0,0
30.235,0,0,0
90.5418,0,0,0
298.122,0,0,0
46.2754,0,0,0
2.72619,0,0,0
59.9652,0,0,0
7.4062,0,0,0
21.3713,0,0,0
68.2931,0,0,0
36.3019,0,0,0
7.23888,0,0,0
5.30763,0,0,0
110.604,0,0,0
40.4505,0,0,0
19.3458,0,0,0
71.8645,0,0,0
67.7929,0,0,0
101.595,0,0,0
16.7602,0,0,0
211.872,0,0,0
1.8415,0,0,0
36.1609,0,0,0
13.2532,0,0,0
33.5094,0,0,0
32.1119,0,0,0
100.198,0,0,0
3.50733,0,0,0
182.25,0,0,0
16.874,0,0,0
362.453,0,0,0
59.1491,0,0,0
86.8411,0,0,0
119.287,0,0,0
54.323,0,0,0
